1,Володимир Гройсман,Прем'єр-міністр України,29.08.2018,02.09.2018,"І те, що ми за останні декілька років збільшили бюджет освіти зі 127, по-моєму, млрд до 220 (млрд грн).",Правда,"Невідомо, який період має на увазі спікер. Оскільки він каже про декілька років, то ми допускаємо, що він порівнює нинішні видатки з 2016-м роком, коли він став прем’єр-міністром. У 2016 видатки Зведеного бюджету на освіту за результатами року складали 129,4 млрд грн. У 2018 вони заплановані на рівні 212 млрд грн. Відхилення даних спікера від справжніх незначне, тому вердикт - правда.","http://www.treasury.gov.ua/main/doccatalog/document?id=359200, http://www.treasury.gov.ua/main/doccatalog/document?id=416483",https://www.facebook.com/volodymyrgroysman/videos/255953908387354/
1,Володимир Гройсман,Прем'єр-міністр України,29.08.2018,02.09.2018,"Уявіть собі, якщо ми сьогодні щороку витрачаємо 5% ВВП, більше, приблизно, $5 млрд, на обслуговування зовнішнього боргу.",Неправда,"На обслуговування зовнішнього держборгу у 2018 році виділяється 50,9 млрд грн - $1,74 млрд за курсом закладеним в бюджет або ж 1,47% планового ВВП в 2018 році (стриманий прогноз). Якщо спікер мав на увазі весь держборг (зовнішній та внутрішній), то це 130,2 млрд грн, або ж $4,4 млрд, що становить 3,8% планового ВВП. В минулі роки на обслуговування також не було видатків на рівні 5% ВВП: 2017 рік - 100 млрд грн (3,35% ВВП), 2016 рік – 96 млрд грн (4% ВВП), 2015 рік – 86 млрд грн (4,3% ВВП), 2014 рік – 48 млрд грн (3% ВВП). Тобто 5% ВВП Україна поки що не витрачала на обслуговування боргів, тим більше зовнішних.","https://zakon.rada.gov.ua/rada/show/v0069201-18, http://w1.c1.rada.gov.ua/pls/zweb2/webproc34?id=&pf3511=62551&pf35401=433096, http://www.me.gov.ua/News/Detail?lang=uk-UA&id=dfc2c262-4b62-4285-b04e-dd6e25bfe33b&title=MinekonomrozvitkuOpublikuvaloKonsensusprognozNa2018-2021-Roki http://w1.c1.rada.gov.ua/pls/zweb2/webproc34?id=&pf3511=62551&pf35401=433096, http://www.me.gov.ua/News/Detail?lang=uk-UA&id=dfc2c262-4b62-4285-b04e-dd6e25bfe33b&title=MinekonomrozvitkuOpublikuvaloKonsensusprognozNa2018-2021-Roki, http://zakon0.rada.gov.ua/laws/file/text/58/f463274n199.xls, http://www.ukrstat.gov.ua/operativ/operativ2017/vvp/vvp_kv/xls_new/vvpf_kv2017xl_u.zip, http://zakon5.rada.gov.ua/laws/file/text/50/f451445n193.xls, http://www.ukrstat.gov.ua/operativ/operativ2017/vvp/vvp_kv/xls_new/vvpf_kv2016xl_u.zip, http://zakon0.rada.gov.ua/laws/file/text/41/f436954n349.xls, http://www.ukrstat.gov.ua/operativ/operativ2017/vvp/vvp_kv/xls_new/vvpf_kv2015xl_u.zip, http://zakon5.rada.gov.ua/laws/file/text/32/f415607n298.xls, http://www.ukrstat.gov.ua/operativ/operativ2014/vvp/vvp_kv/vvp_kv_u/vvpf_kv2014_u_n.htm",https://www.facebook.com/volodymyrgroysman/videos/227421851287020/
1,Володимир Гройсман,Прем'єр-міністр України,29.08.2018,02.09.2018,"На наступних 5 років ми маємо погасити $33 млрд, які були накопичені і сформовані, як основний борг з 2005 по 2014 рік.",Перебільшення,"Протягом 2018-2022 років уряд має виплатити $15,5 млрд як погашення зовнішніх боргів та $12,8 млрд (за курсом, що використовує Мінфін для розрахунків) як погашення внутрішніх боргів, тобто разом – $28,3 млрд. Якщо рахувати 2019-2023 роки, то сума виявиться трохи меншою (також на основі таблиці Мінфіну, що надана вище за посиланням). Але правда, що більша частина цих боргів справді була сформована у 2005-2014 роках.",https://www.minfin.gov.ua/uploads/redactor/files/%D0%9F%D1%80%D0%BE%D0%B3%D0%BD%D0%BE%D0%B7%D0%BD%D1%96%20%D0%BF%D0%BB%D0%B0%D1%82%D0%B5%D0%B6%D1%96%202018-2045%20%D0%B7%D0%B0%20%D0%B4%D1%96%D1%8E%D1%87%D0%B8%D0%BC%D0%B8%20%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%BC%20%D0%BD%D0%B0%2027.08.2018.xlsx,https://www.facebook.com/volodymyrgroysman/videos/227421851287020/
133,Анатолій Гриценко,"Лідер партії ""Громадянська позиція""",29.08.2018,02.09.2018,"Віддаю належне: багато вже зроблено з огляду на створення стимулів для нормальної роботи суддів. Наприклад, висока зарплата, я б навіть сказав, захмарно висока порівняно із середньою у країні, суми сягають 200, 250, 300 тис. грн.",Правда,"Відповідно до ст. 135 Закону України “Про судоустрій і статус суддів” базовий посадовий оклад судді місцевого суду станом на 1 січня 2018 року (див. ст. 24 перехідних положень) складає 20 прожиткових мінімумів (35 240 грн), апеляційного суду та вищого спеціалізованого суду - 30 (52 860 грн), Верховного Суду - 75 (132 150 грн). Враховуючи регіональний коефіцієнт, надбавку за вислугу років, науковий ступінь, доступ до держтаємниці та обіймання адміністративних посад, максимальна зарплата суддів місцевого суду може сягати 86 300 грн, апеляційного суду та вищого спеціалізованого суду - 129 500 грн, Верховного Суду - 350 200 грн. Якщо порівнювати з середньою зарплатою, яка станом на липень 2018 року за даними Держстату складає 9170 грн, то зарплати суддів значно перевищують її.","http://zakon.rada.gov.ua/laws/show/1402-19, http://zakon.rada.gov.ua/laws/show/1402-19, http://www.ukrstat.gov.ua/operativ/operativ2018/gdn/reg_zp_m/reg_zp_m_u.xlsx",https://gordonua.com/ukr/publications/gricenko-scenary-za-yakim-prezidentom-stavlyat-timoshenko-spkerom-medvedchuka-premrom-boyka-323052.html
133,Анатолій Гриценко,"Лідер партії ""Громадянська позиція""",29.08.2018,02.09.2018,"2009 року, коли (я) був депутатом і зареєстрував законопроект про відповідальність для трьох категорій – слідчий, прокурор, суддя. Суть законопроекту, якщо вони ухвалюють неправосудне рішення, беруть хабарі - слідує пакет із трьох покарань: 1. Довічна тюрма; 2. Без права на амністію та помилування; 3. Конфіскація всього майна. Це я запропонував ще 2009-го. За законопроект проголосувало 360 депутатів, закон ухвалили. Закон ліг на стіл Ющенка. Він його заветував.",Правда,"Вочевидь Гриценко каже про законопроект “Про внесення змін до деяких законів України щодо протидії хабарництву”, який він вніс до ВР 02.12.2008. Відповідно до нього, для слідчих, прокурорів та суддів за притягнення завідомо невинного до кримінальної відповідальності (ст.372 ККУ) та постановлення завідомо неправосудного вироку, рішення, ухвали або постанови (ст.375 ККУ) у поєднанні з одержанням хабара в особливо великому розмірі передбачено довічне позбавлення волі з конфіскацією майна. Також, відповідно до законопроекту, до осіб, засуджених за ці правопорушення, не можна застосовувати амністію. У другому читанні законопроект підтримало 364 депутатів, але президент В. Ющенко заветував закон.","http://w1.c1.rada.gov.ua/pls/zweb2/webproc4_1?id=&pf3511=33822, http://zakon.rada.gov.ua/laws/show/2341-14/ed20080507, http://zakon.rada.gov.ua/laws/show/2341-14/ed20080507 http://w1.c1.rada.gov.ua/pls/radan_gs09/ns_arh_golos?g_id=649006&n_skl=6",https://gordonua.com/ukr/publications/gricenko-scenary-za-yakim-prezidentom-stavlyat-timoshenko-spkerom-medvedchuka-premrom-boyka-323052.html
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",29.08.2018,02.09.2018,"Сінгапур, який складає 20% території Івано-Франківської області, і Україна. Україна має валовий внутрішній продукт $100 млрд, Сінгапур – 20% Івано-Франківської області – $300 млрд ВВП.",Правда,"Сінгапур має площу 720 км2. Івано-Франківська область – 13928 км2, що в 19.3 раза більше, ніж Сингапур. За даними Світового банку, ВВП Сінгапура 2017 року становив $323 млрд, України – $112 млрд.",https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SG-UA,https://www.facebook.com/YuliaTymoshenko/videos/1212014465605737/
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",29.08.2018,02.09.2018,"І сьогодні доходи на душу населення в цій країні (у Сінгапурі) знаходяться або на першому, або на другому місці у світі.",Правда,"Ймовірно, спікер має на увазі Валовий національний дохід на одну особу за паритетом купівельної спроможності. За даними Світового банку за цим показником Сінгапур займає друге місце після Катару. За ВНД на душу населення (без ПКС) Сінгапур займає 9-е місце у світі.","https://data.worldbank.org/indicator/ny.gnp.pcap.pp.cd, https://data.worldbank.org/indicator/NY.GNP.PCAP.CD?year_high_desc=true",https://www.facebook.com/YuliaTymoshenko/videos/1212014465605737/
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",29.08.2018,02.09.2018,"І ми сьогодні маємо найвищі тарифи в світі, при тому, що ми маємо в 16 разів нижче доходи на людину (пенсії, заробітні плати), ніж в середньому по ЄС.",Неправда,"Обидва твердження – неправда. Жоден з тарифів в Україні не є найвищим у світі. Зокрема: Ціна електроенергії в Україні – 90-168 коп/кВТ*год або 3-6 центів/кВт*год. У багатьох країнах, зокрема, Індії, Бразилії, Канаді, Китаї та більшості країн Європи ціна вища.Ціна газу в Україні нижче, ніж у більшості країн Європи. Останні встановлені НКРЕКП тарифи на холодну воду різняться для кожного місцевого водоканалу, але загалом коливаються від 3 до 25 грн/м3 або від 0,1 до 0,8 євро/м3. І це не найвищі тарифи у світі. Для порівняння ми взяли Іспанію, де дослідження показало, що ціна на воду в різних містах коливається від 1,1 до 2,1 євро/м3.Ціна теплової енергії для тих, у кого встановлений лічильник, коливається від 651 до 1237 грн/Гкал. Для порівняння, у Молдові тариф – 1112-1220 лей/Гкал або 1857-2037 грн/Гкал за офіційним курсом НБУ. Згідно з нашими розрахунками, у жодній з країн ЄС середня зарплата не перевищує українську середню зарплату у 16 разів.","http://www.nerc.gov.ua/?id=15013, https://www.statista.com/statistics/263492/electricity-prices-in-selected-countries/, https://ec.europa.eu/eurostat/statistics-explained/index.php/Natural_gas_price_statistics, http://www.nerc.gov.ua/data/filearch/voda/dynamika_taryfy/Dynam_taryf_vodopost_ta_vodov.pdf, https://www.facua.org/es/tablas/tarifas_agua_2017.pdf, http://www.nerc.gov.ua/data/filearch/teplo/taryfy/naselennia/Taryfy_teplo_naselennia.pdf, https://www.kp.md/daily/26745/3773928/, https://bank.gov.ua/control/uk/curmetal/currency/search?formType=searchFormDate&time_step=daily&date=13.09.2018&outer=table&execute=%D0%92%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D1%82%D0%B8 https://docs.google.com/spreadsheets/d/1rCgNtjKw2f4CA9Bsp5FgriIjVrIKVEg2Z4-6Kfue5tE/edit#gid=0",https://www.facebook.com/YuliaTymoshenko/videos/1212014465605737/
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",29.08.2018,02.09.2018,"Ви знаєте, що ми примусили знизити нормативи споживання газу і тепла на квадратний метр, де немає лічильників у людей. Потім вони (уряд) пішли в свій власний суд – ми вдвічі зменшили ці нормативи через уряд Яценюка і через уряд Гройсмана, просто силовим чином примусили – вони пішли в свій суд і все це повідміняли.",Маніпуляція,"У квітні 2015 року уряд удвічі зменшив норматив споживання газу для споживачів, у яких немає лічильників. 28 січня 2016 року Вищий адміністративний суд ухвалив рішення, яким скасував цю постанову. Після цього 23 березня 2016 року Кабмін прийняв нову постанову №203 з новими нормативами (вищими, ніж у 2015 році, але нижчими, ніж було до того) та вніс до неї зміни у серпні 2017 року, ще дещо знизивши нормативи. 30 травня 2018 року Окружний адміністративний суд м.Києва ухвалив рішення, яким скасував постанову КМУ №203 та визнав незаконною зміну нормативів. Ми не можемо визначити, яку роль зіграла команда спікера в ухваленні постанов уряду, але політик маніпулює, оскільки позивачами в суді в першому випадку були дві приватні особи за підтримки громадської спілки “Асоціація газового ринку України”, а в другому випадку - ПАТ “Хмельницькгаз”.","http://zakon.rada.gov.ua/go/237-2015-%D0%BF, https://zakon.rada.gov.ua/laws/show/2456-17/ed20180101, https://zakon.rada.gov.ua/laws/show/203-2016-%D0%BF/ed20170819, https://zakon.rada.gov.ua/rada/show/v2507805-18/ed20180530",https://www.facebook.com/YuliaTymoshenko/videos/1212014465605737/
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",29.08.2018,02.09.2018,"Що робити людині яка прийшла судитися? Вона може подати клопотання про відвід цього судді. А ви знаєте, хто приймає рішення про відвід судді? Сам суддя цей.",Маніпуляція,"Спікер говорить про відвід судді після подачі заяви, а не про самовідвід. І спікер маніпулює, оскільки розгляд суддями власного відводу - це не загальна практика, він може відбуватися лише в окремих випадках. Зокрема, Цивільний процесуальний кодекс (ст.40) та Кодекс адміністративного судочинства (ст.40) передбачають можливість розгляду суддею власного відводу, якщо на момент подачі заяви про відвід у суді здійснюють правосуддя менше трьох суддів. Відповідно до ст. 81 КПК суддя не може одноосібно вирішувати питання свого відводу. Він бере участь у розгляді цього питання, якщо засідання ведеться колегіально у складі не менше, ніж 3 суддів. Отже, у такому випадку його голос не буде вирішальним. Якщо у кримінальному провадженні суддя одноособово розглядає питання про свій відвід, то рішення суду підлягає скасуванню (наприклад, див. пункт 2.1.2)","http://zakon2.rada.gov.ua/laws/show/1618-15, http://zakon2.rada.gov.ua/laws/show/2747-15 http://zakon5.rada.gov.ua/laws/show/4651-17/paran1031#n1031, http://protocol.ua/ru/vssu_uzagalnennya_pro_praktiku_zdiysnennya_apelyatsiynim_sudom_protsesualnogo_povnovagennya_shchodo_priznachennya_novogo_rozglyadu_v_sudi_pershoi_instantsii/",https://www.facebook.com/YuliaTymoshenko/videos/1212014465605737/
4,Юлія Тимошенко,"лідер партії ""Батьківщина""",29.08.2018,02.09.2018,"Дорогі друзі, у нас за останні 4 роки поховали 120 банків разом з заставами, які там були. Будь-яка криза <...> І наші землі залишаться в тих банках, куди їх позакладали",Маніпуляція,"Це маніпуляція, адже застави нікуди не поділися. За чотири роки НБУ ліквідував 97 зі 179 банків, оскільки ці банки або займалися нечесним банківським бізнесом (простіше кажучи, відмивали гроші), або не відповідали нормативам регулятора. Іншими словами, зараз стало менше шансів, що банки збанкрутують або будуть обманювати споживачів. Але крім того, згідно з роз’ясненням ФГВФО, при ліквідації банку його активи (для банку активи – це надані кредити) виставляються на продаж. Це необхідно для того, щоб погасити зобов’язання банку (тобто, повернути вкладникам депозити). При продажі кредиту права на виплати за ним та отримання застави в разі відсутності виплат переходять до нового кредитора.","https://bank.gov.ua/control/uk/publish/article?art_id=75535&cat_id=17823466, https://bank.gov.ua/doccatalog/document?id=8253030, http://www.fg.gov.ua/dlia-pozychalnykiv",https://www.facebook.com/YuliaTymoshenko/videos/1212014465605737/
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"Как те корпорации Google и Apple, которые создавались в подворотнях, а потом в результате правильных решений, сегодня у них оборот больше, чем государство Украина.",Правда,"Ймовірно, оборотом Рабінович називає доходи цих компаній або їх валову виручку. У 2017 році доходи Google Inc. склали $110,9 млрд (ст. 28), Apple Inc. - $229,2 млрд (ст. 22). ВВП України у 2017 році – $112,2 млрд. Тобто доходи Apple більші, ніж ВВП України, однак у Google вони незначно менші.","https://abc.xyz/investor/pdf/20171231_alphabet_10K.pdf, http://s22.q4cdn.com/396847794/files/doc_financials/annual_reports/_10-K_2017_As-Filed_.pdf https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=UA",https://youtu.be/H-MZJYRodmY?t=232
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"У нас есть сегодня 10-11 млн га государственной земли, которую никто не засевает, (ничего) не делает, которая просто числится по бумажкам. <...> Что надо сделать? Внести ее в наш земельный украинский банк. Сегодня <...> средняя, примерно, аренда земли – это $500 за гектар. Вот $6 млрд, которые не надо клянчить у МВФ, продавать наших пенсионеров, это наши внутренние деньги, мы землю не продали. $6 млрд достаточная на один год нам сумма.”За даними Геокадастру, 10,4 млн га сільгоспземель перебувають в державній чи комунальній формі власності. Починаючи з березня 2016 року державні та комунальні землі здаються в оренду виключно через земельні аукціони.",Неправда,"За тими ж даними Геокадастру, у 2017 році 1 га землі державної власності було надано в оренду в середньому за 2793,2 грн/га ($105 за 1 га). Для порівняння, за договорами оренди державної землі, які були укладені до 2016 року (деякі з них укладені на 49 років), орендна плата складає в середньому лише 1053 грн/га ($39 за 1 га). Для приватних земель орендна ставка у 2017 році складала в середньому 1369 грн за гектар ($50,7 за 1 га). Отже, цін оренди $500 за га за рік в Україні наразі не існує (в першу чергу, ймовірно, через відсутність ринку землі). Навіть якби такі ціни були, здати в оренду всі державні землі на «нових» умовах можна було б тільки після закінчення чинних договорів оренди або для земель запасу, тоді як більшість чинних договорів укладено на термін до 10 років. Тобто цифра $6 млрд – це нічим не обгрунтована оцінка.","http://land.gov.ua/orenda-silskohospodarskykh-zemel-zberihaietsia-dvorazovyi-rozryv-mizh-platoiu-za-derzhavni-ta-pryvatni-zemli/ http://pubdocs.worldbank.org/en/359881507019479080/Ukraine-Special-Focus-Note-October-2017-uk.pdf, http://www.kse.org.ua/download.php?downloadid=1081",https://youtu.be/H-MZJYRodmY?t=258
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"Мы сегодня по результатам, которые были опубликованы, (мы) стали по падению ВВП номер один в мире, хуже Зимбабве.",Правда,"Спікер має на увазі показник падіння ВВП з 1991 року. Це зрозуміло, бо раніше він вже озвучував цю тезу, де чітко вказував період падіння (дивіться 13:17 - 13:30). В цілому за 25 років ВВП України впав на 40% при світовому зростанні на 100% (розрахунки - тут). Це найгірший показник у світі серед країн, для яких наявні дані за 25 років (тобто серед приблизно 220 держав). ВВП Зімбабве виріс за цей період на 13,7%.","https://www.youtube.com/watch?v=g5o5APjn33M, https://docs.google.com/spreadsheets/d/1PjJUoFLlgLuljdDVbdpcPa9zsBqCUcjPRX5k_8jmfz8/edit#gid=1100444097, https://drive.google.com/file/d/1oZhGnKYabPK5ie0BNlhPoq-BonarcO7j/view?usp=sharing",https://youtu.be/H-MZJYRodmY?t=335
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"Давайте я вам скажу 6 цифр. Тариф на ЖКУ поднялся за 4 года на 702%. Газ – 960%. Отопление – 1130%. Электроэнергия – 320%, холодная вода – 530%, горячая вода – 570%.",Неправда,"Ймовірно, політик використовує дані Держстату щодо індексу споживчих цін на комунальні послуги. Але розраховані ним суми зростання за 4 роки - неправильні. Згідно з нашими розрахунками, з 2014 до 2017 рр. тариф загалом на житло та комунальні послуги зріс на 457%, на водопостачання – майже на 210%, на водовідведення – майже на 207%, на електроенергію - на 280%, на газ – на 772%, на гарячу воду і опалення – майже на 410%. Наведені цифри в Таблиці суттєві відрізняються від озвучених спікером. До того ж, Держстат дає середньозважені дані, тоді як для різних категорій споживачів та для різних обсягів споживання тарифи зростали по-різному.",https://docs.google.com/document/d/18LVxaLYun6uGctXqSth4FCQAAEJEZ7DQvqZA8dEb-Is/edit,https://youtu.be/H-MZJYRodmY?t=2386
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"При этом (при підвищенні тарифів.) пенсии понизили, зарплаты средние понизили.",Перебільшення,"Оскільки тарифи почали підніматися у 2014 році, і протягом всіх останніх чотирьох років номінальні розміри пенсій та заробітних плат зростали, то, ймовірно, спікер порівнює саме реальні розміри пенсій та зарплат зараз порівняно із 2013 роком. Середня пенсія зросла з 1471 грн у 2013 році до 2479 грн у 2018 році, тобто на 68,5%, однак вона скоротилась в реальному виразі (споживча інфляція за цей період – 128%). Середня зарплата зросла з 3619 грн у 2013 році до 9170 грн у липні 2018 року або на 153%, що більше, ніж споживча інфляція за цей період. Тобто, спікер перебільшує, оскільки реальні пенсії справді зменшились, однак реальна середня зарплата навпаки - збільшилась.","http://www.ukrstat.gov.ua/operativ/operativ2007/sz/sz_u/srp_07rik_u.html, http://www.ukrstat.gov.ua/operativ/operativ2010/ct/is_c/arh_isc/arh_iscgr10_u.html, http://www.ukrstat.gov.ua/operativ/operativ2005/gdn/Zarp_ek_m/Zp_ek_m_u/arh_zpm_u.html",https://youtu.be/H-MZJYRodmY?t=2411
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"Второе, нам сказали, в Пенсионном Фонде тоже, оказывается ребята, дырка. 156 млрд грн.",Неправда,"Відповідно до “Плану бюджету Пенсійного фонду на 2018 рік” перерахування з Держбюджету до ПФ складуть 139 млрд грн. З них на покриття дефіциту ПФ – 21,4 млрд грн. Решта – виплати, що призначені за різними пенсійними програмами (60,9 млрд грн), покриття невластивих видатків (36,5 млрд грн), компенсація та пільги (20,5 млрд грн). Тобто видатки з бюджету на ПФ – це не лише покриття дефіциту, але й виплати які і мають покриватися з бюджету і не є “діркою”.",http://zakon5.rada.gov.ua/laws/show/8-2018-%D0%BF,https://youtu.be/H-MZJYRodmY?t=2482
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"У нас средняя продолжительность жизни самая маленькая в Европе, и нам поднимают пенсионный возраст.",Перебільшення,"Середня очікувана тривалість життя населення при народженні (для обох статей) – майже 72 роки, 76 років для жінок і 67 років для чоловіків. І це справді найнижчий показник у Європі.Водночас пенсійна реформа залишила вік виходу на пенсію незмінним за умови наявності необхідного трудового стажу, розмір якого поступово зростає з 25 років у 2018 до 35 років у 2028 року. У разі відсутності необхідного страхового стажу на пенсію можна буде вийти в 63 або 65 років. Іншими словами пенсійний вік підняли не всім, а лише окремій групі - тим хто не має мінімального стажу. Крім того, в контексті пенсійної реформи варто дивитись на інший показник - тривалість життя після виходу на пенсію, оскільки низька середня тривалість життя зумовлена високою смертністю в ранньому (допенсійному) віці. Після виходу на пенсію громадяни України живуть ще в середньому 18 років (стор. 54), Європи – близько 20 років.","http://www.ukrstat.gov.ua/operativ/operativ2007/ds/nas_rik/nas_u/nas_rik_u.html, https://data.worldbank.org/indicator/SP.DYN.LE00.IN?locations=UA, http://zakon2.rada.gov.ua/laws/show/2148-19/page2 http://www.ukrstat.gov.ua/druk/publicat/kat_u/2016/zb/12/naselen2015pdf.zip, https://ec.europa.eu/eurostat/statistics-explained/images/a/a6/Life_expectancy_at_age_65%2C_1980-2016_%28years%29.png",https://youtu.be/H-MZJYRodmY?t=2765
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"Объединяют химию, алгебру, физику в один предмет, а увеличивают - что? - физкультуру.",Неправда,"Об’єднання фізики та хімії справді з’являється у старшій загальній школі (з 10 класу), але в експериментальному вигляді. Рішенням адміністрації шкіл, ці предмети можна буде об’єднати в предмет “Природничі науки” для учнів шкіл інших профільних напрямів (наприклад, гуманітарних), щоб звільнити більше часу для вивчення профільних предметів. Натомість алгебра залишається окремим предметом. Кількість годин фізкультури справді збільшиться – з 2 до 3.","https://mon.gov.ua/storage/app/media/zagalna%20serednya/typovi-programu-2-11/20180420-tipova-osvitnya-programa-10-11-standart-2011-nmo-408.docx, https://mon.gov.ua/storage/app/media/zagalna%20serednya/plany/nmon834270820102905201465711.doc, https://mon.gov.ua/storage/app/media/zagalna%20serednya/typovi-programu-2-11/20180420-tipova-osvitnya-programa-10-11-standart-2011-nmo-408.docx",https://youtu.be/H-MZJYRodmY?t=3015
112,Вадим Рабінович,"Лідер партії ""За життя""",29.08.2018,02.09.2018,"Они вчера сказали, что пенсионер теперь не может работать.",Неправда,Вадим Рабінович посилається на фейкові новини.,https://www.ukrinform.ua/rubric-society/2521941-ak-adepti-zubozinna-pracuucim-pensioneram-pensii-skasuvali.html,https://youtu.be/H-MZJYRodmY?t=3051
133,Анатолій Гриценко,"Лідер партії ""Громадянська позиція""",31.08.2018,02.09.2018,"Навіть видало наказ Міністерство освіти і науки, щоб в класі не було більше 30.",Правда,"Норма про те, що в класі може бути не більше 30 дітей, була закріплена у наказі МОН від 10.09.97, щоправда це стосувалося лише 1-9 класів загальноосвітніх шкіл. Але цей наказ втратив чинність 20.02.2002. Зараз ця норма закріплена в ст. 14 Закону України “Про загальну середню освіту”. Тож А. Гриценко правильно зазначає максимальну кількість учнів у класі загальноосвітніх шкіл, але помиляється з нормативним актом, який це регулює (що не впливає на наш вердикт).","http://zakon.rada.gov.ua/laws/show/z0453-97, http://zakon.rada.gov.ua/laws/show/651-14",https://youtu.be/Uhnrsg4T5-M?t=144
133,Анатолій Гриценко,"Лідер партії ""Громадянська позиція""",31.08.2018,02.09.2018,"Є діти, які тривалий час лікуються в стаціонарі. Для них завжди організовували навчання шкільне, а тепер сказали: “не буде”.",Маніпуляція,"У ст. 37 ЗУ “Про освіту”, який втратив чинність 28.09.2017 на підставі нового Закону України “Про освіту”, зазначалося, що з дітьми, які перебувають на тривалому лікуванні, має проводитися навчання в лікарнях. Чинним законом не регулюється можливість навчання дітей в лікарнях, але у серпні 2018 року прес-служба МОН повідомило про розроблений проект постанови, відповідно до якої можна буде проводити заняття для дітей, які проходять тривале лікування. Іншими словами зараз справді утворився певний “правовий вакуум”, але стверджувати, що навчання на стаціонарі не буде при тому, що МОН розробляє відповідну постанову - маніпуляція.","http://zakon.rada.gov.ua/laws/show/1060-12, http://zakon.rada.gov.ua/laws/show/2145-19, https://mon.gov.ua/ua/news/liliya-grinevich-stvoreno-proekt-polozhennya-sho-dopomozhe-organizuvati-navchannya-dlya-vsih-ditej-v-ukrayini-yaki-trivalij-chas-perebuvayut-v-likarnyah",https://youtu.be/Uhnrsg4T5-M?t=214
133,Анатолій Гриценко,"Лідер партії ""Громадянська позиція""",31.08.2018,02.09.2018,"За Конституцією і за бюджетним кодексом 15 вересня уряд має зафіксувати, зареєструвати в парламенті проект бюджету на наступний рік.",Правда,Відповідно до ст. 37 Бюджетного кодексу України та ст. 96 Конституції України Кабінет Міністрів має подати до ВРУ не пізніше 15 вересня поточного року.,"https://zakon.rada.gov.ua/laws/show/2456-17/ed20180101, http://zakon.rada.gov.ua/laws/show/254%D0%BA/96-%D0%B2%D1%80",https://youtu.be/Uhnrsg4T5-M?t=2077
112,Вадим Рабінович,"Лідер партії ""За життя""",02.09.2018,02.09.2018,"Сегодня есть сообщения европейских изданий, по которым больше половины случаев заболевания корью по всей Европе приходят на одну Украину. Такого не было никогда.",Неправда,"Згідно з даними ВОЗ в Україні за перше півріччя цього року захворіли на кір більше 23 тисяч осіб при 18 тисячах інфікованих у Європейському регіоні (країни Європи, Азербайджан, Казахстан, Арменія, Киргизстан, Туркменістан, Узбекистан, Таджикистан) за цей період. Тобто близько 56% випадків захворювань припали на Україну. Але це не перший такий спалах кору в Україні. Зокрема, у 2006 році в Україні було зареєстровано 44 тисячі захворювань на кір при 53 тисячах у Європі (разом з Україною) - тобто на Україну тоді припало більше 80% хворих. Проти виникнення спалахів інфекційних захворювань допомагає вакцинація.","http://www.euro.who.int/ru/media-centre/sections/press-releases/2018/measles-cases-hit-record-high-in-the-european-region, http://data.euro.who.int/DownloadArea/VPI/MEA/E200612_measlesPage.pdf",https://youtu.be/mAvsK9PRswg?t=1443
112,Вадим Рабінович,"Лідер партії ""За життя""",02.09.2018,02.09.2018,"У нас на 5% гривна поднялась за месяц (тобто девальвувала), они (власть) должны сойти с ума от ужаса, что будет со страной.",Маніпуляція,"Згідно з даними НБУ, у серпні порівняно з липнем гривня знецінилась відносно долара на 5,7%, а відносно євро на 5,8%. Але знецінення гривні наприкінці літа - на початку вересня є сезонним фактором, який проявляється щороку.","https://bank.gov.ua/doccatalog/document?id=76757941, https://bank.gov.ua/control/uk/curmetal/currency/search?formType=searchPeriodForm&time_step=daily&currency=169&periodStartTime=01.01.2015&periodEndTime=01.10.2018&outer=diagram&execute=%D0%92%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D1%82%D0%B8",https://youtu.be/mAvsK9PRswg?t=1868
